date,datetime,timestamp,season,away,away_code,away_pts,home,home_code,home_pts,overtime,type,boxscore
12/22/2023,12/22/2023 22:00,1703282400,2024,Phoenix Suns,PHO,105,Sacramento Kings,SAC,120,,,https://www.basketball-reference.com/boxscores/202312220SAC.html
12/23/2023,12/23/2023 12:30,1703334600,2024,Milwaukee Bucks,MIL,130,New York Knicks,NYK,111,,,https://www.basketball-reference.com/boxscores/202312230NYK.html
12/23/2023,12/23/2023 15:30,1703345400,2024,Boston Celtics,BOS,145,Los Angeles Clippers,LAC,108,,,https://www.basketball-reference.com/boxscores/202312230LAC.html
12/23/2023,12/23/2023 19:00,1703358000,2024,Denver Nuggets,DEN,102,Charlotte Hornets,CHO,95,,,https://www.basketball-reference.com/boxscores/202312230CHO.html
12/23/2023,12/23/2023 19:00,1703358000,2024,Orlando Magic,ORL,117,Indiana Pacers,IND,110,,,https://www.basketball-reference.com/boxscores/202312230IND.html
12/23/2023,12/23/2023 19:00,1703358000,2024,Houston Rockets,HOU,106,New Orleans Pelicans,NOP,104,,,https://www.basketball-reference.com/boxscores/202312230NOP.html
12/23/2023,12/23/2023 19:30,1703359800,2024,Memphis Grizzlies,MEM,125,Atlanta Hawks,ATL,119,,,https://www.basketball-reference.com/boxscores/202312230ATL.html
12/23/2023,12/23/2023 19:30,1703359800,2024,Detroit Pistons,DET,115,Brooklyn Nets,BRK,126,,,https://www.basketball-reference.com/boxscores/202312230BRK.html
12/23/2023,12/23/2023 19:30,1703359800,2024,Utah Jazz,UTA,126,Toronto Raptors,TOR,119,,,https://www.basketball-reference.com/boxscores/202312230TOR.html
12/23/2023,12/23/2023 20:00,1703361600,2024,Cleveland Cavaliers,CLE,109,Chicago Bulls,CHI,95,,,https://www.basketball-reference.com/boxscores/202312230CHI.html
12/23/2023,12/23/2023 20:00,1703361600,2024,Los Angeles Lakers,LAL,129,Oklahoma City Thunder,OKC,120,,,https://www.basketball-reference.com/boxscores/202312230OKC.html
12/23/2023,12/23/2023 20:30,1703363400,2024,San Antonio Spurs,SAS,119,Dallas Mavericks,DAL,144,,,https://www.basketball-reference.com/boxscores/202312230DAL.html
12/23/2023,12/23/2023 20:30,1703363400,2024,Portland Trail Blazers,POR,106,Golden State Warriors,GSW,126,,,https://www.basketball-reference.com/boxscores/202312230GSW.html
12/23/2023,12/23/2023 22:00,1703368800,2024,Minnesota Timberwolves,MIN,110,Sacramento Kings,SAC,98,,,https://www.basketball-reference.com/boxscores/202312230SAC.html
12/25/2023,12/25/2023 12:00,1703505600,2024,Milwaukee Bucks,MIL,122,New York Knicks,NYK,129,,,https://www.basketball-reference.com/boxscores/202312250NYK.html
12/25/2023,12/25/2023 14:30,1703514600,2024,Golden State Warriors,GSW,114,Denver Nuggets,DEN,120,,,https://www.basketball-reference.com/boxscores/202312250DEN.html
12/25/2023,12/25/2023 17:00,1703523600,2024,Boston Celtics,BOS,126,Los Angeles Lakers,LAL,115,,,https://www.basketball-reference.com/boxscores/202312250LAL.html
12/25/2023,12/25/2023 20:00,1703534400,2024,Philadelphia 76ers,PHI,113,Miami Heat,MIA,119,,,https://www.basketball-reference.com/boxscores/202312250MIA.html
12/25/2023,12/25/2023 22:30,1703543400,2024,Dallas Mavericks,DAL,128,Phoenix Suns,PHO,114,,,https://www.basketball-reference.com/boxscores/202312250PHO.html
12/26/2023,12/26/2023 19:00,1703617200,2024,Brooklyn Nets,BRK,118,Detroit Pistons,DET,112,,,https://www.basketball-reference.com/boxscores/202312260DET.html
12/26/2023,12/26/2023 19:00,1703617200,2024,Orlando Magic,ORL,127,Washington Wizards,WAS,119,,,https://www.basketball-reference.com/boxscores/202312260WAS.html
12/26/2023,12/26/2023 20:00,1703620800,2024,Atlanta Hawks,ATL,113,Chicago Bulls,CHI,118,,,https://www.basketball-reference.com/boxscores/202312260CHI.html
12/26/2023,12/26/2023 20:00,1703620800,2024,Indiana Pacers,IND,123,Houston Rockets,HOU,117,,,https://www.basketball-reference.com/boxscores/202312260HOU.html
12/26/2023,12/26/2023 20:00,1703620800,2024,Memphis Grizzlies,MEM,116,New Orleans Pelicans,NOP,115,OT,,https://www.basketball-reference.com/boxscores/202312260NOP.html
12/26/2023,12/26/2023 20:00,1703620800,2024,Minnesota Timberwolves,MIN,106,Oklahoma City Thunder,OKC,129,,,https://www.basketball-reference.com/boxscores/202312260OKC.html
12/26/2023,12/26/2023 20:00,1703620800,2024,Utah Jazz,UTA,130,San Antonio Spurs,SAS,118,,,https://www.basketball-reference.com/boxscores/202312260SAS.html
12/26/2023,12/26/2023 22:00,1703628000,2024,Sacramento Kings,SAC,113,Portland Trail Blazers,POR,130,,,https://www.basketball-reference.com/boxscores/202312260POR.html
12/26/2023,12/26/2023 22:30,1703629800,2024,Charlotte Hornets,CHO,104,Los Angeles Clippers,LAC,113,,,https://www.basketball-reference.com/boxscores/202312260LAC.html
12/27/2023,12/27/2023 19:00,1703703600,2024,Philadelphia 76ers,PHI,112,Orlando Magic,ORL,92,,,https://www.basketball-reference.com/boxscores/202312270ORL.html
12/27/2023,12/27/2023 19:00,1703703600,2024,Toronto Raptors,TOR,132,Washington Wizards,WAS,102,,,https://www.basketball-reference.com/boxscores/202312270WAS.html
12/27/2023,12/27/2023 19:30,1703705400,2024,Milwaukee Bucks,MIL,144,Brooklyn Nets,BRK,122,,,https://www.basketball-reference.com/boxscores/202312270BRK.html
12/27/2023,12/27/2023 20:00,1703707200,2024,Phoenix Suns,PHO,129,Houston Rockets,HOU,113,,,https://www.basketball-reference.com/boxscores/202312270HOU.html
12/27/2023,12/27/2023 20:00,1703707200,2024,New York Knicks,NYK,120,Oklahoma City Thunder,OKC,129,,,https://www.basketball-reference.com/boxscores/202312270OKC.html
12/27/2023,12/27/2023 20:30,1703709000,2024,Cleveland Cavaliers,CLE,113,Dallas Mavericks,DAL,110,,,https://www.basketball-reference.com/boxscores/202312270DAL.html
12/28/2023,12/28/2023 19:30,1703791800,2024,Detroit Pistons,DET,122,Boston Celtics,BOS,128,OT,,https://www.basketball-reference.com/boxscores/202312280BOS.html
12/28/2023,12/28/2023 20:00,1703793600,2024,Indiana Pacers,IND,120,Chicago Bulls,CHI,104,,,https://www.basketball-reference.com/boxscores/202312280CHI.html
12/28/2023,12/28/2023 20:00,1703793600,2024,Dallas Mavericks,DAL,110,Minnesota Timberwolves,MIN,118,,,https://www.basketball-reference.com/boxscores/202312280MIN.html
12/28/2023,12/28/2023 20:00,1703793600,2024,Utah Jazz,UTA,105,New Orleans Pelicans,NOP,112,,,https://www.basketball-reference.com/boxscores/202312280NOP.html
12/28/2023,12/28/2023 21:00,1703797200,2024,Memphis Grizzlies,MEM,105,Denver Nuggets,DEN,142,,,https://www.basketball-reference.com/boxscores/202312280DEN.html
12/28/2023,12/28/2023 22:00,1703800800,2024,Miami Heat,MIA,114,Golden State Warriors,GSW,102,,,https://www.basketball-reference.com/boxscores/202312280GSW.html
12/28/2023,12/28/2023 22:00,1703800800,2024,San Antonio Spurs,SAS,118,Portland Trail Blazers,POR,105,,,https://www.basketball-reference.com/boxscores/202312280POR.html
12/28/2023,12/28/2023 22:30,1703802600,2024,Charlotte Hornets,CHO,112,Los Angeles Lakers,LAL,133,,,https://www.basketball-reference.com/boxscores/202312280LAL.html
12/29/2023,12/29/2023 19:00,1703876400,2024,New York Knicks,NYK,108,Orlando Magic,ORL,117,,,https://www.basketball-reference.com/boxscores/202312290ORL.html
12/29/2023,12/29/2023 19:00,1703876400,2024,Brooklyn Nets,BRK,104,Washington Wizards,WAS,110,,,https://www.basketball-reference.com/boxscores/202312290WAS.html
12/29/2023,12/29/2023 19:30,1703878200,2024,Sacramento Kings,SAC,117,Atlanta Hawks,ATL,110,,,https://www.basketball-reference.com/boxscores/202312290ATL.html
12/29/2023,12/29/2023 19:30,1703878200,2024,Toronto Raptors,TOR,118,Boston Celtics,BOS,120,,,https://www.basketball-reference.com/boxscores/202312290BOS.html
12/29/2023,12/29/2023 19:30,1703878200,2024,Milwaukee Bucks,MIL,119,Cleveland Cavaliers,CLE,111,,,https://www.basketball-reference.com/boxscores/202312290CLE.html
12/29/2023,12/29/2023 20:00,1703880000,2024,Philadelphia 76ers,PHI,131,Houston Rockets,HOU,127,,,https://www.basketball-reference.com/boxscores/202312290HOU.html
12/29/2023,12/29/2023 21:00,1703883600,2024,Oklahoma City Thunder,OKC,119,Denver Nuggets,DEN,93,,,https://www.basketball-reference.com/boxscores/202312290DEN.html
12/29/2023,12/29/2023 21:00,1703883600,2024,Charlotte Hornets,CHO,119,Phoenix Suns,PHO,133,,,https://www.basketball-reference.com/boxscores/202312290PHO.html
12/29/2023,12/29/2023 22:00,1703887200,2024,San Antonio Spurs,SAS,128,Portland Trail Blazers,POR,134,,,https://www.basketball-reference.com/boxscores/202312290POR.html
12/29/2023,12/29/2023 22:30,1703889000,2024,Memphis Grizzlies,MEM,106,Los Angeles Clippers,LAC,117,,,https://www.basketball-reference.com/boxscores/202312290LAC.html
12/30/2023,12/30/2023 17:00,1703955600,2024,Miami Heat,MIA,109,Utah Jazz,UTA,117,,,https://www.basketball-reference.com/boxscores/202312300UTA.html
12/30/2023,12/30/2023 18:00,1703959200,2024,Toronto Raptors,TOR,127,Detroit Pistons,DET,129,,,https://www.basketball-reference.com/boxscores/202312300DET.html
12/30/2023,12/30/2023 19:00,1703962800,2024,New York Knicks,NYK,126,Indiana Pacers,IND,140,,,https://www.basketball-reference.com/boxscores/202312300IND.html
12/30/2023,12/30/2023 20:00,1703966400,2024,Philadelphia 76ers,PHI,92,Chicago Bulls,CHI,105,,,https://www.basketball-reference.com/boxscores/202312300CHI.html
12/30/2023,12/30/2023 20:00,1703966400,2024,Los Angeles Lakers,LAL,106,Minnesota Timberwolves,MIN,108,,,https://www.basketball-reference.com/boxscores/202312300MIN.html
12/30/2023,12/30/2023 20:30,1703968200,2024,Dallas Mavericks,DAL,132,Golden State Warriors,GSW,122,,,https://www.basketball-reference.com/boxscores/202312300GSW.html
12/31/2023,12/31/2023 15:00,1704034800,2024,Atlanta Hawks,ATL,130,Washington Wizards,WAS,126,,,https://www.basketball-reference.com/boxscores/202312310WAS.html
12/31/2023,12/31/2023 19:00,1704049200,2024,Los Angeles Lakers,LAL,109,New Orleans Pelicans,NOP,129,,,https://www.basketball-reference.com/boxscores/202312310NOP.html
12/31/2023,12/31/2023 19:00,1704049200,2024,Brooklyn Nets,BRK,108,Oklahoma City Thunder,OKC,124,,,https://www.basketball-reference.com/boxscores/202312310OKC.html
12/31/2023,12/31/2023 19:00,1704049200,2024,Boston Celtics,BOS,134,San Antonio Spurs,SAS,101,,,https://www.basketball-reference.com/boxscores/202312310SAS.html
12/31/2023,12/31/2023 20:00,1704052800,2024,Sacramento Kings,SAC,123,Memphis Grizzlies,MEM,92,,,https://www.basketball-reference.com/boxscores/202312310MEM.html
12/31/2023,12/31/2023 20:00,1704052800,2024,Orlando Magic,ORL,107,Phoenix Suns,PHO,112,,,https://www.basketball-reference.com/boxscores/202312310PHO.html
1/1/2024,1/1/2024 15:00,1704121200,2024,Minnesota Timberwolves,MIN,106,New York Knicks,NYK,112,,,https://www.basketball-reference.com/boxscores/202401010NYK.html
1/1/2024,1/1/2024 19:30,1704137400,2024,Cleveland Cavaliers,CLE,121,Toronto Raptors,TOR,124,,,https://www.basketball-reference.com/boxscores/202401010TOR.html
1/1/2024,1/1/2024 20:00,1704139200,2024,Detroit Pistons,DET,113,Houston Rockets,HOU,136,,,https://www.basketball-reference.com/boxscores/202401010HOU.html
1/1/2024,1/1/2024 20:00,1704139200,2024,Indiana Pacers,IND,122,Milwaukee Bucks,MIL,113,,,https://www.basketball-reference.com/boxscores/202401010MIL.html
1/1/2024,1/1/2024 21:00,1704142800,2024,Charlotte Hornets,CHO,93,Denver Nuggets,DEN,111,,,https://www.basketball-reference.com/boxscores/202401010DEN.html
1/1/2024,1/1/2024 21:00,1704142800,2024,Portland Trail Blazers,POR,88,Phoenix Suns,PHO,109,,,https://www.basketball-reference.com/boxscores/202401010PHO.html
1/1/2024,1/1/2024 21:00,1704142800,2024,Dallas Mavericks,DAL,90,Utah Jazz,UTA,127,,,https://www.basketball-reference.com/boxscores/202401010UTA.html
1/1/2024,1/1/2024 22:30,1704148200,2024,Miami Heat,MIA,104,Los Angeles Clippers,LAC,121,,,https://www.basketball-reference.com/boxscores/202401010LAC.html
1/2/2024,1/2/2024 19:00,1704222000,2024,Chicago Bulls,CHI,97,Philadelphia 76ers,PHI,110,,,https://www.basketball-reference.com/boxscores/202401020PHI.html
1/2/2024,1/2/2024 20:00,1704225600,2024,San Antonio Spurs,SAS,98,Memphis Grizzlies,MEM,106,,,https://www.basketball-reference.com/boxscores/202401020MEM.html
1/2/2024,1/2/2024 20:00,1704225600,2024,Brooklyn Nets,BRK,85,New Orleans Pelicans,NOP,112,,,https://www.basketball-reference.com/boxscores/202401020NOP.html
1/2/2024,1/2/2024 20:00,1704225600,2024,Boston Celtics,BOS,123,Oklahoma City Thunder,OKC,127,,,https://www.basketball-reference.com/boxscores/202401020OKC.html
1/2/2024,1/2/2024 22:00,1704232800,2024,Orlando Magic,ORL,115,Golden State Warriors,GSW,121,,,https://www.basketball-reference.com/boxscores/202401020GSW.html
1/2/2024,1/2/2024 22:00,1704232800,2024,Charlotte Hornets,CHO,111,Sacramento Kings,SAC,104,,,https://www.basketball-reference.com/boxscores/202401020SAC.html
1/3/2024,1/3/2024 19:00,1704308400,2024,Washington Wizards,WAS,101,Cleveland Cavaliers,CLE,140,,,https://www.basketball-reference.com/boxscores/202401030CLE.html
1/3/2024,1/3/2024 19:00,1704308400,2024,Milwaukee Bucks,MIL,130,Indiana Pacers,IND,142,,,https://www.basketball-reference.com/boxscores/202401030IND.html
1/3/2024,1/3/2024 19:30,1704310200,2024,Oklahoma City Thunder,OKC,138,Atlanta Hawks,ATL,141,,,https://www.basketball-reference.com/boxscores/202401030ATL.html
1/3/2024,1/3/2024 20:00,1704312000,2024,Brooklyn Nets,BRK,101,Houston Rockets,HOU,112,,,https://www.basketball-reference.com/boxscores/202401030HOU.html
1/3/2024,1/3/2024 20:00,1704312000,2024,Toronto Raptors,TOR,116,Memphis Grizzlies,MEM,111,,,https://www.basketball-reference.com/boxscores/202401030MEM.html
1/3/2024,1/3/2024 20:00,1704312000,2024,New Orleans Pelicans,NOP,117,Minnesota Timberwolves,MIN,106,,,https://www.basketball-reference.com/boxscores/202401030MIN.html
1/3/2024,1/3/2024 20:30,1704313800,2024,Portland Trail Blazers,POR,97,Dallas Mavericks,DAL,126,,,https://www.basketball-reference.com/boxscores/202401030DAL.html
1/3/2024,1/3/2024 20:30,1704313800,2024,Chicago Bulls,CHI,100,New York Knicks,NYK,116,,,https://www.basketball-reference.com/boxscores/202401030NYK.html
1/3/2024,1/3/2024 21:00,1704315600,2024,Los Angeles Clippers,LAC,131,Phoenix Suns,PHO,122,,,https://www.basketball-reference.com/boxscores/202401030PHO.html
1/3/2024,1/3/2024 21:00,1704315600,2024,Detroit Pistons,DET,148,Utah Jazz,UTA,154,OT,,https://www.basketball-reference.com/boxscores/202401030UTA.html
1/3/2024,1/3/2024 22:00,1704319200,2024,Miami Heat,MIA,110,Los Angeles Lakers,LAL,96,,,https://www.basketball-reference.com/boxscores/202401030LAL.html
1/3/2024,1/3/2024 22:00,1704319200,2024,Orlando Magic,ORL,135,Sacramento Kings,SAC,138,2OT,,https://www.basketball-reference.com/boxscores/202401030SAC.html
1/4/2024,1/4/2024 19:30,1704396600,2024,Milwaukee Bucks,MIL,125,San Antonio Spurs,SAS,121,,,https://www.basketball-reference.com/boxscores/202401040SAS.html
1/4/2024,1/4/2024 22:00,1704405600,2024,Denver Nuggets,DEN,130,Golden State Warriors,GSW,127,,,https://www.basketball-reference.com/boxscores/202401040GSW.html
1/5/2024,1/5/2024 19:00,1704481200,2024,Utah Jazz,UTA,97,Boston Celtics,BOS,126,,,https://www.basketball-reference.com/boxscores/202401050BOS.html
1/5/2024,1/5/2024 19:00,1704481200,2024,Atlanta Hawks,ATL,116,Indiana Pacers,IND,150,,,https://www.basketball-reference.com/boxscores/202401050IND.html
1/5/2024,1/5/2024 19:30,1704483000,2024,Oklahoma City Thunder,OKC,115,Brooklyn Nets,BRK,124,,,https://www.basketball-reference.com/boxscores/202401050BRK.html
1/5/2024,1/5/2024 19:30,1704483000,2024,Washington Wizards,WAS,90,Cleveland Cavaliers,CLE,114,,,https://www.basketball-reference.com/boxscores/202401050CLE.html
1/5/2024,1/5/2024 19:30,1704483000,2024,New York Knicks,NYK,128,Philadelphia 76ers,PHI,92,,,https://www.basketball-reference.com/boxscores/202401050PHI.html
1/5/2024,1/5/2024 20:00,1704484800,2024,Charlotte Hornets,CHO,91,Chicago Bulls,CHI,104,,,https://www.basketball-reference.com/boxscores/202401050CHI.html
1/5/2024,1/5/2024 20:00,1704484800,2024,Minnesota Timberwolves,MIN,122,Houston Rockets,HOU,95,,,https://www.basketball-reference.com/boxscores/202401050HOU.html
1/5/2024,1/5/2024 20:00,1704484800,2024,Los Angeles Clippers,LAC,111,New Orleans Pelicans,NOP,95,,,https://www.basketball-reference.com/boxscores/202401050NOP.html
1/5/2024,1/5/2024 20:30,1704486600,2024,Portland Trail Blazers,POR,103,Dallas Mavericks,DAL,139,,,https://www.basketball-reference.com/boxscores/202401050DAL.html
1/5/2024,1/5/2024 21:00,1704488400,2024,Orlando Magic,ORL,122,Denver Nuggets,DEN,120,,,https://www.basketball-reference.com/boxscores/202401050DEN.html
1/5/2024,1/5/2024 21:00,1704488400,2024,Miami Heat,MIA,97,Phoenix Suns,PHO,113,,,https://www.basketball-reference.com/boxscores/202401050PHO.html
1/5/2024,1/5/2024 22:00,1704492000,2024,Detroit Pistons,DET,109,Golden State Warriors,GSW,113,,,https://www.basketball-reference.com/boxscores/202401050GSW.html
1/5/2024,1/5/2024 22:00,1704492000,2024,Memphis Grizzlies,MEM,127,Los Angeles Lakers,LAL,113,,,https://www.basketball-reference.com/boxscores/202401050LAL.html
1/5/2024,1/5/2024 22:00,1704492000,2024,Toronto Raptors,TOR,130,Sacramento Kings,SAC,135,,,https://www.basketball-reference.com/boxscores/202401050SAC.html
1/6/2024,1/6/2024 19:00,1704567600,2024,Boston Celtics,BOS,118,Indiana Pacers,IND,101,,,https://www.basketball-reference.com/boxscores/202401060IND.html
1/6/2024,1/6/2024 19:00,1704567600,2024,New York Knicks,NYK,121,Washington Wizards,WAS,105,,,https://www.basketball-reference.com/boxscores/202401060WAS.html
1/6/2024,1/6/2024 19:30,1704569400,2024,Utah Jazz,UTA,120,Philadelphia 76ers,PHI,109,,,https://www.basketball-reference.com/boxscores/202401060PHI.html
1/6/2024,1/6/2024 20:00,1704571200,2024,Milwaukee Bucks,MIL,108,Houston Rockets,HOU,112,,,https://www.basketball-reference.com/boxscores/202401060HOU.html
1/7/2024,1/7/2024 13:00,1704632400,2024,San Antonio Spurs,SAS,115,Cleveland Cavaliers,CLE,117,,,https://www.basketball-reference.com/boxscores/202401070CLE.html
1/7/2024,1/7/2024 15:00,1704639600,2024,Portland Trail Blazers,POR,134,Brooklyn Nets,BRK,127,OT,,https://www.basketball-reference.com/boxscores/202401070BRK.html
1/7/2024,1/7/2024 18:00,1704650400,2024,Atlanta Hawks,ATL,110,Orlando Magic,ORL,117,OT,,https://www.basketball-reference.com/boxscores/202401070ORL.html
1/7/2024,1/7/2024 18:00,1704650400,2024,New Orleans Pelicans,NOP,133,Sacramento Kings,SAC,100,,,https://www.basketball-reference.com/boxscores/202401070SAC.html
1/7/2024,1/7/2024 19:30,1704655800,2024,Minnesota Timberwolves,MIN,108,Dallas Mavericks,DAL,115,,,https://www.basketball-reference.com/boxscores/202401070DAL.html
1/7/2024,1/7/2024 20:00,1704657600,2024,Detroit Pistons,DET,114,Denver Nuggets,DEN,131,,,https://www.basketball-reference.com/boxscores/202401070DEN.html
1/7/2024,1/7/2024 20:00,1704657600,2024,Memphis Grizzlies,MEM,121,Phoenix Suns,PHO,115,,,https://www.basketball-reference.com/boxscores/202401070PHO.html
1/7/2024,1/7/2024 20:30,1704659400,2024,Toronto Raptors,TOR,133,Golden State Warriors,GSW,118,,,https://www.basketball-reference.com/boxscores/202401070GSW.html
1/7/2024,1/7/2024 21:30,1704663000,2024,Los Angeles Clippers,LAC,103,Los Angeles Lakers,LAL,106,,,https://www.basketball-reference.com/boxscores/202401070LAL.html
1/8/2024,1/8/2024 19:00,1704740400,2024,Chicago Bulls,CHI,119,Charlotte Hornets,CHO,112,OT,,https://www.basketball-reference.com/boxscores/202401080CHO.html
1/8/2024,1/8/2024 19:00,1704740400,2024,Boston Celtics,BOS,131,Indiana Pacers,IND,133,,,https://www.basketball-reference.com/boxscores/202401080IND.html
1/8/2024,1/8/2024 19:00,1704740400,2024,Oklahoma City Thunder,OKC,136,Washington Wizards,WAS,128,,,https://www.basketball-reference.com/boxscores/202401080WAS.html
1/8/2024,1/8/2024 19:30,1704742200,2024,Houston Rockets,HOU,113,Miami Heat,MIA,120,,,https://www.basketball-reference.com/boxscores/202401080MIA.html
1/8/2024,1/8/2024 20:00,1704744000,2024,Utah Jazz,UTA,132,Milwaukee Bucks,MIL,116,,,https://www.basketball-reference.com/boxscores/202401080MIL.html
1/8/2024,1/8/2024 22:30,1704753000,2024,Phoenix Suns,PHO,111,Los Angeles Clippers,LAC,138,,,https://www.basketball-reference.com/boxscores/202401080LAC.html
1/9/2024,1/9/2024 19:00,1704826800,2024,Sacramento Kings,SAC,131,Detroit Pistons,DET,110,,,https://www.basketball-reference.com/boxscores/202401090DET.html
1/9/2024,1/9/2024 19:00,1704826800,2024,Minnesota Timberwolves,MIN,113,Orlando Magic,ORL,92,,,https://www.basketball-reference.com/boxscores/202401090ORL.html
1/9/2024,1/9/2024 19:30,1704828600,2024,Portland Trail Blazers,POR,84,New York Knicks,NYK,112,,,https://www.basketball-reference.com/boxscores/202401090NYK.html
1/9/2024,1/9/2024 20:30,1704832200,2024,Memphis Grizzlies,MEM,120,Dallas Mavericks,DAL,103,,,https://www.basketball-reference.com/boxscores/202401090DAL.html
1/9/2024,1/9/2024 22:30,1704839400,2024,Toronto Raptors,TOR,131,Los Angeles Lakers,LAL,132,,,https://www.basketball-reference.com/boxscores/202401090LAL.html
1/10/2024,1/10/2024 19:00,1704913200,2024,Minnesota Timberwolves,MIN,120,Boston Celtics,BOS,127,OT,,https://www.basketball-reference.com/boxscores/202401100BOS.html
1/10/2024,1/10/2024 19:00,1704913200,2024,Sacramento Kings,SAC,123,Charlotte Hornets,CHO,98,,,https://www.basketball-reference.com/boxscores/202401100CHO.html
1/10/2024,1/10/2024 19:00,1704913200,2024,San Antonio Spurs,SAS,130,Detroit Pistons,DET,108,,,https://www.basketball-reference.com/boxscores/202401100DET.html
1/10/2024,1/10/2024 19:00,1704913200,2024,Washington Wizards,WAS,104,Indiana Pacers,IND,112,,,https://www.basketball-reference.com/boxscores/202401100IND.html
1/10/2024,1/10/2024 19:30,1704915000,2024,Philadelphia 76ers,PHI,132,Atlanta Hawks,ATL,139,OT,,https://www.basketball-reference.com/boxscores/202401100ATL.html
1/10/2024,1/10/2024 19:30,1704915000,2024,Oklahoma City Thunder,OKC,128,Miami Heat,MIA,120,,,https://www.basketball-reference.com/boxscores/202401100MIA.html
1/10/2024,1/10/2024 20:00,1704916800,2024,Houston Rockets,HOU,119,Chicago Bulls,CHI,124,OT,,https://www.basketball-reference.com/boxscores/202401100CHI.html
1/10/2024,1/10/2024 20:30,1704918600,2024,New Orleans Pelicans,NOP,141,Golden State Warriors,GSW,105,,,https://www.basketball-reference.com/boxscores/202401100GSW.html
1/10/2024,1/10/2024 22:00,1704924000,2024,Denver Nuggets,DEN,111,Utah Jazz,UTA,124,,,https://www.basketball-reference.com/boxscores/202401100UTA.html
1/10/2024,1/10/2024 22:30,1704925800,2024,Toronto Raptors,TOR,120,Los Angeles Clippers,LAC,126,,,https://www.basketball-reference.com/boxscores/202401100LAC.html
1/11/2024,1/11/2024 14:00,1704981600,2024,Brooklyn Nets,BRK,102,Cleveland Cavaliers,CLE,111,,"at Paris, France",https://www.basketball-reference.com/boxscores/202401110CLE.html
1/11/2024,1/11/2024 19:30,1705001400,2024,Boston Celtics,BOS,102,Milwaukee Bucks,MIL,135,,,https://www.basketball-reference.com/boxscores/202401110MIL.html
1/11/2024,1/11/2024 20:00,1705003200,2024,Portland Trail Blazers,POR,77,Oklahoma City Thunder,OKC,139,,,https://www.basketball-reference.com/boxscores/202401110OKC.html
1/11/2024,1/11/2024 20:30,1705005000,2024,New York Knicks,NYK,124,Dallas Mavericks,DAL,128,,,https://www.basketball-reference.com/boxscores/202401110DAL.html
1/11/2024,1/11/2024 22:00,1705010400,2024,Phoenix Suns,PHO,127,Los Angeles Lakers,LAL,109,,,https://www.basketball-reference.com/boxscores/202401110LAL.html
1/12/2024,1/12/2024 19:30,1705087800,2024,Indiana Pacers,IND,126,Atlanta Hawks,ATL,108,,,https://www.basketball-reference.com/boxscores/202401120ATL.html
1/12/2024,1/12/2024 19:30,1705087800,2024,Houston Rockets,HOU,112,Detroit Pistons,DET,110,,,https://www.basketball-reference.com/boxscores/202401120DET.html
1/12/2024,1/12/2024 19:30,1705087800,2024,Sacramento Kings,SAC,93,Philadelphia 76ers,PHI,112,,,https://www.basketball-reference.com/boxscores/202401120PHI.html
1/12/2024,1/12/2024 20:00,1705089600,2024,Golden State Warriors,GSW,140,Chicago Bulls,CHI,131,,,https://www.basketball-reference.com/boxscores/202401120CHI.html
1/12/2024,1/12/2024 20:00,1705089600,2024,Los Angeles Clippers,LAC,128,Memphis Grizzlies,MEM,119,,,https://www.basketball-reference.com/boxscores/202401120MEM.html
1/12/2024,1/12/2024 20:00,1705089600,2024,Orlando Magic,ORL,96,Miami Heat,MIA,99,,,https://www.basketball-reference.com/boxscores/202401120MIA.html
1/12/2024,1/12/2024 20:00,1705089600,2024,Portland Trail Blazers,POR,93,Minnesota Timberwolves,MIN,116,,,https://www.basketball-reference.com/boxscores/202401120MIN.html
1/12/2024,1/12/2024 20:00,1705089600,2024,Charlotte Hornets,CHO,99,San Antonio Spurs,SAS,135,,,https://www.basketball-reference.com/boxscores/202401120SAS.html
1/12/2024,1/12/2024 21:30,1705095000,2024,Toronto Raptors,TOR,113,Utah Jazz,UTA,145,,,https://www.basketball-reference.com/boxscores/202401120UTA.html
1/12/2024,1/12/2024 22:00,1705096800,2024,New Orleans Pelicans,NOP,113,Denver Nuggets,DEN,125,,,https://www.basketball-reference.com/boxscores/202401120DEN.html
1/13/2024,1/13/2024 19:00,1705172400,2024,Houston Rockets,HOU,113,Boston Celtics,BOS,145,,,https://www.basketball-reference.com/boxscores/202401130BOS.html
1/13/2024,1/13/2024 19:30,1705174200,2024,Washington Wizards,WAS,127,Atlanta Hawks,ATL,99,,,https://www.basketball-reference.com/boxscores/202401130ATL.html
1/13/2024,1/13/2024 20:00,1705176000,2024,New York Knicks,NYK,106,Memphis Grizzlies,MEM,94,,,https://www.basketball-reference.com/boxscores/202401130MEM.html
1/13/2024,1/13/2024 20:00,1705176000,2024,Golden State Warriors,GSW,118,Milwaukee Bucks,MIL,129,,,https://www.basketball-reference.com/boxscores/202401130MIL.html
1/13/2024,1/13/2024 20:00,1705176000,2024,Orlando Magic,ORL,100,Oklahoma City Thunder,OKC,112,,,https://www.basketball-reference.com/boxscores/202401130OKC.html
1/13/2024,1/13/2024 20:30,1705177800,2024,New Orleans Pelicans,NOP,118,Dallas Mavericks,DAL,108,,,https://www.basketball-reference.com/boxscores/202401130DAL.html
1/13/2024,1/13/2024 20:30,1705177800,2024,Chicago Bulls,CHI,122,San Antonio Spurs,SAS,116,,,https://www.basketball-reference.com/boxscores/202401130SAS.html
